url,category,heading,article
https://www.foxnews.com//auto/joey-logano-nascar-cup-series-bristol-dirt-race,lifestyle,Joey Logano wins NASCAR Cup Series Bristol dirt race,"Somewhere under the thick red haze floating over Bristol Motor Speedway, Joey Logano took the checkered flag for NASCAR's first   in 50 years. He couldn't see much — visibility was next to nothing during this Monday dust storm — but Logano clung to the familiar bottom lane around the bullring to collect the checkered flag on this   experiment. Logano got a jump on Denny Hamlin on the overtime restart to earn his third career victory at Bristol. But this was not the Bristol of old, the track had been covered with 2,300 truckloads of red Tennessee clay so that NASCAR could add a dirt track to the Cup schedule for the first time since 1970. ""How about Bristol on dirt, guys! This is incredible,"" Logano said to the crowd, a reduced capacity sellout of about 30,000 fans. ""There's nothing like winning at Bristol, but putting it on dirt and being the first to do it is very special."" Logano became the seventh race winner through seven races this season and gave Team Penske back-to-back victories. Ryan Blaney won in a Penske Ford last week. The Logano victory closed a weekend of uncertainty and even some hysteria as NASCAR launched this drive through the dirt. It was broadcast partner Fox who wanted a dirt race on the Cup schedule and Speedway Motorsports, seeking some new energy at its beloved Bristol bullring, said it would take the race. So NASCAR awarded the experiment to Bristol, bypassing dozens of quality established dirt tracks across the country. The snub extended to Tony Stewart, who had successfully hosted seven Truck Series races at his Eldora Speedway dirt track in Ohio but said was never considered for a Cup race. Marcus Smith, the CEO of Speedway Motorsports, insisted concrete Bristol was up to the challenge and he told The Associated Press he'd spent nearly $2 million to make the dirt dream a reality. Smith was pleased with the buzz generated by the event, even as NASCAR huddled for solutions to extreme dust, poor tire durability and shifting weather conditions that made the buildup a muddy mess. When race day finally arrived, torrential overnight rains had flooded the Bristol grounds and NASCAR had to postpone Sunday's show by a day. Through all the consternation, Smith remained optimistic and headed to the track Monday morning convinced this dirt project was a success. The final product was a doubleheader — Martin Truex Jr. won his first Truck Series race in 15 years to open the day — and then Logano closed the Cup race with the overtime victory. Everyone seemed happy, and before the race was even over, the track announced over the public address system that Bristol would run on dirt again next season. ""It’s only my fourth dirt race ever, so I had a lot of fun trying to figure it out,"" Logano said. ""I was having a blast racing, trying to find the right lanes, moving around."" Ricky Stenhouse Jr., a veteran dirt racer, was second for his highest finish of the season. Hamlin, who had last raced on dirt in go-karts when he was 8, finished third. Daniel Suarez was a season-best fourth for new team Trackhouse Racing, which is part-owned by Pitbull. Suarez's first drive on dirt came in Friday practice and he caught on so quickly that he led his first laps of the season — 58 of them in all — and even bumped Logano out of his way to take over the point. But Logano took over with 61 laps remaining and wasn't challenged until the final restart when the race went to a two-lap overtime. It was impossible to handicap this first dirt race because the teams had no idea how to prepare and the drivers had wildly varying experience.   and  , two of the top dirt racers in the country, were the favorites and the race might have gone differently had the two not crashed with each other 54 laps into the race. Seven of the Cup regulars entered the Truck Series race just to get some track time on an unknown surface, a decision that bought them two additional practice sessions as well as Monday's earlier race. Truex, a dirt novice, dominated the field to win the trucks and led a race-high 126 of the 253 laps. Suarez was the other benefactor of adding the truck to his schedule with a breakthrough finish for his brand new team. Of the so-called dirt experts, it was Stenhouse with a quiet runner-up finish who delivered. Ryan Newman, who in the past few years began racing a bit on dirt with some regularity, finished a season-high fifth. There had been serious pre-race concern that the 3,400-pound Cup cars were too heavy for the Goodyear tires on the dirt surface. The combination on Friday, in addition to kicking up serious dirt, caused the tires to wear to the cords while deep ruts developed on the track. The rain that washed out Sunday racing also washed away much of the problems, and an all-nighter by the Bristol track prep crew had the surface ready to go for the doubleheader. It wasn't perfect and the dust was an absolute visibility hazard for the drivers, so much so that midway through the race NASCAR ordered all restarts would be single-file to mitigate the sudden burst of airborne dirt. ""You can’t see. That’s honestly the biggest problem,"" Aric Almirola said after he was hit by multiple cars in an early wreck. ""In dirt racing you don’t have a windshield in front of you, so you can pull a tearoff. We can’t reach out there and pull a tearoff off our windshield, so you can’t see anything. Everybody just comes piling in because you can’t see."""
https://www.foxnews.com//auto/autonomous-polaris-gem-neighborhood-electric-vehicle,lifestyle,Autonomous Polaris GEM neighborhood electric vehicle launching in 2023," is getting into the autonomous car business … slowly. The company is jointly developing a   shuttle with Optimus Ride, which currently operates pilot loops in Brooklyn, Washington D.C. and several other locations using prototypes built on the Polaris Gem e6 platform. The vehicles operate on fixed, geofenced loops among pedestrians and traffic at speeds up to 25 mph using an array of cameras and lidar to monitor their surroundings. They currently have safety backup drivers onboard in case anything goes wrong, but Optimus Ride CEO Sean Harrington said they expect them to be fully autonomous and overseen by a central monitoring   with remote control capability by the time the production vehicles enter service in 2023. The project is targeted primarily at providing transportation in planned communities, campuses and mixed used developments, but can also function on public roads with regulatory approval. Riders can either find one of the vehicles at a stop location, or hail one using an app. Harrington said the company has already provided 75,000 rides so far and has a clean safety record. The parties haven’t revealed how many vehicles they plan to produce and deploy, but Polaris Commercial VP Keith Simon said that the manufacturing process is being built to scale and that the vehicles will leave the factory with all of the autonomous technology installed."
https://www.foxnews.com//food-drink/map-reveals-most-popular-cocktail-us-pandemic,lifestyle,Map reveals most popular cocktails across US during pandemic,"Who needs  ? Living through a pandemic has moved many to bend an elbow, and a new report claims to have identified the most   in each state through the last historic year. In a new report, travel blog   ""poured"" over Google Trends data from March 2020 to March of this year to determine which cocktails Americans searched for most. From there, the numbers were crunched to deduce the hottest drinks in each state, as well as the most-searched sips on a national level. If you can imagine yourself with a refreshing Paloma in California or margarita in Texas, you should buy the next round, as people in the country’s most populous states craved tequila-based cocktails. In a nod to warmer weather, Floridians daydreamed about piña coladas, while New Yorkers searched for coquitos. Moving west, Pennsylvanians researched tequila sunrises and Illinoisians craved Moscow mules, per the findings. From coast to coast, the  popular cocktail in the U.S. (based on the number of states searching for each drink most frequently) was the beloved mimosa, according to data. The fizzy cocktail of champagne and orange juice was closely trailed by the piña colada and wine cooler. ""In the end, the cocktails that Americans searched for showed that people were willing to treat themselves to some fun, delicious flavors even when they couldn’t head to local bars or travel to destination restaurants,"" researchers summarized the roundup. 2020 was truly an exhausting year, so cheers to that, indeed.  Believe it or not, however, recent Nielsen data shows that   in the U.S. for the first time since the pandemic began."
https://www.foxnews.com//us/north-carolina-man-found-dead-in-river-after-jumping-in-to-save-son,lifestyle,North Carolina man found dead in river after jumping in to save son,"A 38-year-old   dad who was   jumping off a dock into the Neuse River last week after his son had fallen in was found dead Wednesday morning, according to local media. Sterling Holman and his 5-year-old son Braylin had gone night   at Goldsboro Boating Access Area off U.S. 117, about 60 miles southeast of Raleigh, on March 24. A 911 caller reported seeing the boy fall in and get swept away in the current at around 8 p.m. – then told dispatchers the father jumped in after him. ""The baby fell in the water and his daddy jumped in after him,"" the caller said on an audio recording to the call. ""The current pushed the baby away. The daddy jumped in the water behind him."" A nearby boater was unable to find the duo and responding search and rescue crews from multiple nearby counties eventually suspended the search until the next morning due to fog and nightfall. They recovered Braylin’s body on Monday afternoon. Holman’s remains were found in the river Wednesday just before noon, the   reported. ""Our thoughts and prayers are with the family as they deal with this difficult situation,"" Wayne County Sheriff Larry Pierce told the paper. ""I would also like to thank the many citizens and businesses who brought food and donations to our responders during this extended response."" He said search crews from numerous volunteer fire departments, private entities, schools and four counties took part in combing the river for the missing father and son. Experts say night fishing can carry additional risks, especially in unfamiliar areas. They recommend always using the buddy system, carrying lights and wearing personal flotation devices. Children especially should avoid entering the water, particularly when there is a risk of strong currents."
https://www.foxnews.com//lifestyle/steve-madden-davids-bridal-wedding-shoes,lifestyle,"Steve Madden, David’s Bridal collaborate on wedding shoe line"," Steve Madden has partnered with David’s Bridal for a new   of wedding shoes.  David’s Bridal announced the collaboration on social media Tuesday. ""Megawatt sparkle you can't get anywhere else!"" the   retailer  . ""Introducing @SteveMadden x DB, an exclusive new collection of dazzling shoes for your shining moment!"" The company’s tweet also included a video of Madden, who said: ""Marriage is a triumph of hope over experience, a beautiful union between two people."" ""I had the most unbelievable wedding and it was a wonderful day,"" Madden adds in the clip. ""I’ll never forget it.""   According to an  , the Steve Madden x DB shoes will be available in David’s Bridal stores, or on the company’s website.  The collection appears to include three pairs of heels that each cost $89.95, according to the  .  The styles include an ivory wedge sandal with crisscross straps, a blush, strappy stiletto sandal and a rose gold, strappy block heel. The shoes are all ""handcrafted in luxe materials and crystal embellishments,"" the announcement said.    ""We were so excited to team up with Steve Madden to bring this collection to life,"" Nancy Viall, David’s Bridal’s chief merchandising officer, said in a statement. ""The authenticity and individuality that Steve Madden's designs offer aligns perfectly with our brand ethos."" ""We set out to provide our brides with on-trend pieces that make her feel beautiful, special and truly herself,"" Viall added."
https://www.foxnews.com//food-drink/journalist-michael-moss-says-people-have-been-conditioned-to-consume-processed-foods-like-a-drug-addiction,lifestyle,Journalist Michael Moss says people have been conditioned to consume processed foods like a drug addiction,"Pulitzer-prize winning journalist and food science author Michael Moss joined Tucker Carlson for the second installment of "" "" on   to discuss the dangers of processed foods, particularly their adictive nature. ""I’m starting to call a lot of these products fast groceries, like fast foods from restaurants,"" said Moss. ""And one of the defining characteristics is that they’re so highly engineered and processed, you really can’t tell what original food stuff from the farm went into them."" ""Much of the grocery store now is populated by these products. It’s not just cookies, sodas and ice cream treats, we’re talking the freezer aisle and the pasta sauce aisle and on and on and on."" Moss claimed that those involved in the production of heavily-processed foods seen at chain restaurants and certain grocery aisles don't actually eat what they produce. He argued they either understand the health risks associated with these foods, or are concerned about ""losing control"" to the proclivity to become addicted to sugar and sodium. He went on to say, ""We’re designed to be drawn toward food, addicted if you will, because it’s the last thing we wanted to do was not eat. And so our entire sort of system, so when you look at the comparison to food to drugs, it’s not so much that heroin is the same as or more addictive than sugar. It’s using kind of the same channels to get us hooked on drugs and alcohol."" Moss drew a connection between emotions and food, and noted that companies often use this connection in their marketing. ""Combining food and emotion is something that the companies are really effective on, in terms of their formulation and marketing of the products,"" he said. It was not all doom and gloom, though. Moss acknowledged that adopting healthy eating habits is possible. ""Our habits that we form, even for eating good food, we can change, we can create good eating habits through repetition.""  Change though, moss noted, may take time. ""You know, we have had decades..of bad eating habits imposed, thrown at us by the food industry. It's not easy to switch around."" "
https://www.foxnews.com//travel/guest-tennessee-mountain-coaster-gatlinburg-injured-thrown-from-cart,lifestyle,"Guest on Tennessee mountain coaster injured after flying out of cart, landing on track","A guest on an   in   was 'severely' injured after being thrown from the cart of a mountain coaster on Monday. Now, the state has launched an investigation into circumstances surrounding the incident, which occurred on the Gatlinburg Mountain Coaster in Gatlinburg. A representative for attraction did not immediately return a request for comment. The injured guest, who was not identified, ""flew out of the cart while entering the curve just past the Kodak camera,"" according to an incident report shared with Fox News. The rider was thrown approximately 10 feet before landing on a section of the coaster’s track. The guest was transported to a local hospital for treatment of injuries to the head, wrist and ankle. The Gatlinburg Mountain Coaster was closed following Monday’s incident. The ride, however, was allowed to reopen Tuesday, per a letter from the state’s Amusement Device Unit to Gatinburg Mountain Coaster owner Jon Ogle, and shared with Fox News. The letter, which described the guest’s injuries as ""serious,"" confirmed that a third-party investigator deemed the ride to be in compliance with ""applicable industry standards."" Tennessee’s Department of Labor and Workforce Development, which oversees the Amusement Device Unit, has sent a compliance officer to Gatlinburg to gather ""additional information,"" according to a representative for the department. In 2016, a woman riding the same Gatlinburg mountain coaster was thrown from a cart on the last turn, suffering injuries to her wrists, knee, head and ribs, the   reported at the time. Police who reviewed the incident found the woman, 44, had not been wearing a seat belt."
https://www.foxnews.com//real-estate/tiktok-user-takes-issue-luxury-nyc-skyscraper-viral-videos,lifestyle,TikTok user takes issue with luxury NYC skyscraper in viral videos: 'Worst building in the world',"Another day, another TikTok  A fast-talking teen is building a following the video platform for  , most notably voicing disdain for a dramatic skyscraper in New York City she’s christened the ""worst building in the world."" Last month, 16-year-old Louisa Whitmore from Canada took to TikTok to voice her frustrations with 432 Park Ave. in Manhattan. Whitmore’s first two critical clips ono the 96-floor residential skyscraper of luxury condos overlooking Central Park have since racked up a combined 3.3 million views. To date, she’s self-produced about 15 videos on the building and drawn a following of nearly 230,000. ""For the past three years, I’ve had this specific, firmly held belief in my mind that this building, 432 Park Ave. in New York City, is the worst building in the world,"" she said in the  . Acknowledging that the opinion was purely personal, the TikToker said she felt ""so vindicated"" that life in the high-rise might be less than luxurious, referencing a   report alleging issues with maintenance and management at the exclusive address. ""Residents of the exclusive tower are now at odds with the developers, and each other, making clear that even multimillion-dollar price tags do not guarantee problem-free living,"" the outlet claimed. ""The claims include millions of dollars of water damage from plumbing and mechanical issues; frequent elevator malfunctions; and walls that creak like the galley of a ship."" Delighting in the drama, Whitmore said that ""73% of mechanical, electrical and plumbing components were not up to the design, and almost a quarter of them presented an actual threat to their lives!"" According to   two units are currently up for sale. A 1,988-square-foot space is asking $6.9 million, while a 4,000-square-foot unit is listed for $16.9 million. In a more   on the 1,397-foot skyscraper, which is one of the tallest residential buildings in the world, the critic called the building an eyesore and poking fun at the fact it’s not technically on the prestigious Park Ave. ""It's on 57th St., only a couple of buildings over,"" she pointed out. ""There is a boutique that's technically part of the building that’s on Park Ave. which is how they get that swanky address.""   Though the TikToker has changed her name on the profile from ""432ParkAveHatePage to ""LouisaTalksBuildings"" as she’s expanded her portfolio in critiquing other buildings, she’s insisted her disdain for 432 Park Ave. is as searing as ever.  ""It stands out so much that you kind of have to look at the building, but the only people who live in it are incredibly rich people who do not want you to know about them, which makes no sense,"" Whitmore told   last week. In other recent real estate rants, TikTokers have gotten talking about     and    "
https://www.foxnews.com//entertainment/jen-shahs-house-the-infamous-shah-ski-chalet-is-an-alleged-fraud-too,lifestyle,"Jen Shah’s house—the infamous ‘Shah Ski Chalet’—is an alleged fraud, too",""" "" star  , was   for  . But her alleged victims weren’t the only ones getting faked out — so were Bravo fans. The 47-year-old breakout star quickly became notorious for her flamboyant fashions and her friendship faux pas — both equally loud — on Season 1 of the latest entry in the ""Real Housewives"" franchise. However, the $3.9 million Salt Lake City rental she grandly passed off as the ""SHAH SKI CHALET"" actually never belonged to Shah, The Post has learned.  Instead the 9,420-square-foot home featured on the show is owned by the Texas-based real-estate rental company, Univesco Inc., which is under the limited liability company RJW Capital Investors.  Yes, it was (GASP!) a rental: Property records discovered by The Post reveal Univesco Inc. has owned the home since 2014. And as any true fan knows, in the ""Real Housewives"" universe, few things are more shameful than renting your own home. After all,  once   those who choose to rent. ""I don’t understand the concept of renting at all,"" the ""Real Housewives"" executive producer, 52,   in 2019. ""It’s just throwing money away. Especially a huge home. I don’t get it."" Steven Frey of Univesco told The Post she had no idea that Shah had been hyping the property as her own on the show. A separate spokesperson handling their Utah properties exclusively is expected to provide more details at a later time. Bravo itself may have also been deceived, considering they did not shy away from promoting the chalet on the show, including a  (Reps for the network declined to comment to The Post, but insiders told The Post they were well aware of the rental status.) ""On the November 11 series premiere … Jen Shah hosted a lavish fete at her house, but even before she transformed the abode (which she calls the ""Shah Ski Chalet"") for her castmate Meredith Marks’ birthday, our jaws dropped over her insanely gorgeous home,"" the article gushed. Although it went largely unnoticed at the time, speculation that one of the housewives from the show was renting a property to film   and podcasts. But there was even gossip in the housewives’ inner circle: On a Feb. 12, 2020 episode of  hosted by ""Real Housewives of Dallas"" star Brandi Redmond and Stephanie Hollman, Redmond revealed that she knew someone from the ""RHOSLC"" was renting. ""I do know that one of those ladies is renting a house,"" ginger-maned Redmond teased ominously. ""I don’t know [who it is] because I don’t know the cast but I do know that one of them is a renter because they’re renting some friends of mine’s home."" Shah reacted in her signature over-the-top style to Redmond’s comments on Instagram — after a helpful fan page shared an audio clip of her comments. ""Is this what everyone is getting their g-string up their a** about bcuz [sic] their irrelevant? Or is it bcuz they wish they could afford to pay the rent plus own 4 other homes and have an apt in NYC?"" Shah wrote in the comment section of a now-deleted Instagram post at the time. In a later post she continued to wax poetic: ""You want to come for me with your red hair and bulls–t, come harder honey. You’re about to get a taste of SHAH SQUAD and I don’t mess around. PERIODT."" Note: The Post could find no documentation to substantiate Shah’s claims of owning four other properties and an apartment in NYC. However, the sprawling chalet home featured on Bravo was up for sale in 2019, until the five-bedroom, six-bathroom spread was taken off-market — apparently during the time Shah began filming for the show, according to documents. According to the listing, the timber frame home is equipped with ""three substantial master suites, each with its own fireplace and sitting area, and two additional bedroom suites."" However, off of reality TV, and in actual reality, Shah’s longtime home is located in Sandy, Utah, which she owned with her husband, Sharrieff Shah, from 2004 until she sold it at a loss in June 2020. They initially purchased the home for only $302,069. It sold for $213,000.   Currently, records indicate that Shah and her husband are renting an approximately $8,000/month Park City space — which sorta resembles a mini-me of her TV home — that they moved into shortly after selling their 16-year home.  Shah and her   assistant Stuart Smith, 43, were arrested by the feds on charges of conspiracy to commit wire fraud and conspiracy to commit money laundering. If convicted, they face up to 30 years in prison.  ""Shah and Smith flaunted their lavish lifestyle to the public as a symbol of their ‘success,’"" said Homeland Security Investigations Special Agent Peter Fitzhugh in a statement. ""In reality, they allegedly built their opulent lifestyle at the expense of vulnerable, often elderly, working-class people."" The indictment out of the Southern District of New York claims Shah and Smith executed a telemarketing scheme with co-conspirators that operated in five states — New York, New Jersey, Arizona, Nevada and Utah. A rep for Shah declined to comment on her arrest. According to the indictment, hundreds of victims, many of whom were over 55, were tricked into investing in shady projects and business services which included coaching sessions, tax preparation and website design services.  What’s worse, many of the individuals targeted did not own a computer.  The alleged scheme took place from 2012 up until as recently as this month.  ""At no point did the defendants intend that the victims would actually earn any of the promised return on their intended investment, nor did the victims actually earn any such returns,"" the indictment states. Her on-set debacle is a far cry from January, when Shah  , announcing she was launching a program dubbed ""Social Commerce,"" to assist women in need amid the  . ""We’re helping women pivot and shift their business through the quarantine and COVID,"" she explained at the time. ""To helping them still stabilize their business through online sales because their brick and mortar stores are closed… We’ve been working with some ladies, so you’ll see some of that coming out and hearing their stories and seeing how we help their businesses grow."" Perhaps she should have taken her own advice."
https://www.foxnews.com//food-drink/wendys-extra-mayo-chicken-sandwich-tiktok,lifestyle,"Wendy's customer asks for extra mayo, gets way more than she expected","That’s probably way too much  . A seemingly frustrated   customer took to social media to complain about how the restaurant handled her order. Apparently, after having issues placing the order, the woman received a chicken sandwich with more mayonnaise than she was expecting. Crysten Chyvonn posted a video to her   account showing off the chicken sandwich. According to her, she didn’t realize how much mayonnaise was on the sandwich until she got home. As she unwraps the sandwich, what can only be described as a massive amount of mayonnaise appears. She explains that the woman working at the Wendy’s got her order wrong multiple times and that she had asked for a chicken sandwich with extra mayo. The sandwich she received appears to have more mayonnaise than chicken and is also missing the lettuce and tomato. In  , Chyvonn says she brought the sandwich back to the restaurant and was offered a sundae. Since posting the original video, it has been viewed over 4.8 million times. In the comments, many users seemed to sympathize with Chyvonn. One user wrote, ""We all know they did it to be petty."" Another user added, ""There’s a difference between extra mayo and so much that it’s leaking onto the bun."" Other users, however, seemed amused by the whole situation. One user joked, ""You got extra mayo, what’s the issue?"" Others commented about how it’s a bad idea to argue with fast-food workers, with one user writing, ""The moment an argument start with the fast food people, I just leave."""
https://www.foxnews.com//us/virgin-islands-ryan-bane-cited-by-coast-guard-blocking-search,lifestyle,"Virgin Islands' Ryan Bane was cited by Coast Guard for numerous violations, including blocking search of cabin","The   issued multiple citations to   yacht captain Ryan Bane after he reported his   girlfriend, Sarm Heslop, missing earlier this month – including for alleged obstruction of a boarding. Bane has not allowed police onto his 47-foot catamaran, the Siren Song, as part of the missing person investigation into Heslop’s whereabouts. But the Coast Guard reached his vessel as part of an attempted search and rescue mission after Bane reported her disappearance. ""As part of the search and rescue effort, the Coast Guard went aboard the vessel to interview and gather information from the reporting source,"" Lt. Cmdr. Jason Neiman, a USCG spokesman, said Wednesday. ""On a second occasion that afternoon, the Coast Guard went aboard the vessel to conduct a standard recreational vessel safety check to ensure proper equipment and compliance with applicable rules and regulations for vessel type and operation."" He said the second visit was routine – but Bane was cited for multiple violations, including allegedly blocking the crew from inspecting the Siren Song’s interior spaces. The USCG’s involvement was limited to the search and rescue mission, Neiman said. But the routine inspection found alleged safety equipment violations, and authorities said Bane failed to provide proper documents. Heslop was last seen in public at a bar with Bane around 10 p.m. on March 7. He reported her missing at around 2:30 a.m. on March 8, according to local police. They said they told him to contact the USCG for a search and rescue mission, which he reportedly did about 10 hours later. Although he is not a suspect or person of interest, he retained a high-powered local lawyer and refused to allow police to search his boat. The Coast Guard has since suspended its extensive search for Heslop in the water, and local police have launched a separate missing person investigation. Police said they were looking into several locations where Heslop may have visited shortly before her disappearance. The FBI is assisting."
https://www.foxnews.com//media/joe-scarborough-biden-dog-major-meet-dog-jesus-biting-incident,politics,Joe Scarborough suggests Biden dog Major 'prepare to meet Doggy Jesus' after second biting incident,"MSNBC host   had some fun Wednesday at the expense of first dog  , who has been engulfed in a biting controversy at the  .  Major, one of two German shepherds owned by the president and first lady, bit a second   employee on Monday shortly after his return to the executive mansion   earlier this month. The second staffer required medical attention. Jill Biden’s press secretary Michael de Rosa confirmed the ""nip""  in a statement to Fox News, saying: ""Major is still adjusting to his new surroundings and he nipped someone while on a walk. Out of an abundance of caution, the individual was seen by WHMU [the White House Medical Unit] and then returned to work without injury."" While Scarborough's wife and ""Morning Joe"" co-host Mika Brzezinski expressed sympathy for the ""good boy"" on Wednesday's show, Scarborough  .  ""If the dog bit two people, that dog might better get his affairs in order,"" Scarborough said with a chuckle, ""and prepare to meet Doggy Jesus."" ""Oh, stop it, Joe!"" Brzezinski reacted.  ""No, your dog cannot bite two people!"" Scarborough exclaimed.  ""He's a rescue,"" Brzezinski defended the White House pet. ""Dogs tell the truth."" ""I don't even know what that means,"" Scarborough reacted. ""Are you saying that to the two people that Major bit ... They brought a werewolf onto the White House grounds! This is Cujo! Like Stephen King needs to write 'Cujo Goes to the White House'"" ""I stand with Major,"" Brzezinski told her husband.  ""Morning Joe"" co-host Willie Geist suggested that Major needs a ""permanent home in Delaware"" as the ""best solution."" Scarborough, however, continued to suggest that the Biden dog should be put down.  ""Dog Jesus, Willie. Going home,"" the MSNBC host grinned. ""It's a killer.""  Scarborough then asked Punchbowl News founder and MSNBC contributor Jake Sherman: ""Should the Bidens put the dog down or not?"" ""Oh, you can't make me get into this,"" Sherman responded. ""I'm not going to be dragged into this. I'm sorry."" ""Let me ask you this, Jake,"" Scarborough replied. ""If you had a dog that bit two people, what would you do?"" ""Well, if I were president, I would probably send that dog home to Delaware, probably,"" Sherman answered.  Brzezinski advised the Bidens to keep Major ""on a leash"" all day and ""teach the dog manners again."" ""Mika, this is rank hypocrisy,"" Scarborough called out his wife. ""Do we really want to get into your history of rescues that bit people? They never got the second bite with you."" ""There was one problem with Spice,"" Brzezinski acknowledged. ""But otherwise-"" ""And do you know where Spice is?"" Scarborough shot back. ""With Dog Jesus after the one bite."""
https://www.foxnews.com//media/biden-has-a-fast-start-but-is-he-going-too-big-too-fast,politics,"Biden has a fast start, but is he going too big too soon?","While much of the media is hailing Joe Biden as a 21st-century FDR, there are some warning signs on the horizon. ""Go big"" is the unofficial slogan of the new White House, but how big is too big? Meaning, how much major change—and new spending--can the political system swallow before choking? At the moment, the man who the pundits essentially wrote off during the early primaries is off to a reasonably strong start. Whatever you think of his liberal agenda, Biden has delivered on the intertwined issues of the pandemic and the economy, and the polls reflect that. They also reflect that he has botched the growing migrant crisis on the border. But having pushed through $1.9 trillion in economic aid, Biden is just getting started. He plans to press for another $3 trillion in new programs, ranging from infrastructure to climate change. These are staggering numbers: the federal budget for fiscal year 2020 is $4.7 trillion. So Biden is proposing to spend a combined total greater than the country’s annual outlay for everything from Medicare to the military, and of course the feds have been in the red for decades. The administration says the next round will be paid for by raising taxes on the highest earners as well as corporations, which saw their rate slashed from 35 to 21 percent during the Trump years. But some moderate Democrats are already pushing back on the anticipated scope of the tax hikes, which is a problem given the party’s razor-thin margins in both houses. What’s driving this? The   that with nearly 80 percent of the top 50 jobs going to Obama veterans, Biden’s opening act has ""provided the Democratic Party with a rare ‘do-over’ — a chance to enact wide-ranging agenda items far more quickly and on a larger scale than in 2009."" The prevailing wisdom now is that Obama was too timid with his stimulus and wasted too much time negotiating with the other party. Beyond the big bucks and efforts against child poverty, the president is also pushing stricter gun control and comprehensive immigration reform, two of the hottest of hot-button issues. But he left the impression last week, in talking about the importance of ""timing,"" that he wouldn’t allow the rest of his agenda to be derailed by these thorny challenges. Leon Panetta, Obama’s Pentagon chief, told the Post that ""the biggest danger for Joe Biden is wanting to move very fast without bringing the American people with him in terms of some of these objectives."" And that is precisely the kind of overreach that has plagued modern presidents, particularly after they notch their first legislative victory. George W. Bush couldn’t get immigration reform or Social Security privatization. Barack Obama couldn’t get gun control or a host of other initiatives after his first two years. Donald Trump couldn’t repeal ObamaCare or strike an immigration deal. For the moment, the Biden team has to feel good. In an ABC/Ipsos poll, 72 percent approve of his handling of the coronavirus, and only 28 percent disapprove. Three-quarters approval of his handling of vaccine distribution. And six in 10 give him positive marks on the economy. Those are stunning numbers in this era of political polarization. As for the partisan breakdown, 92 percent of Democrats approve of Biden’s vaccination efforts, but so do an impressive 53 percent of Republicans. (He gets lower GOP scores on other questions.) In the same poll, though, 57 percent of those surveyed disapprove of his handling of both gun violence and the border crisis, with the migrant surge likely to get worse before it improves. Matthew Continetti,  , argues that Biden is ""risking Democratic control of Congress"" by pushing massive liberal programs as hard as he has. The piece reviews how presidents going back to FDR, LBJ and Ronald Reagan, despite their early popularity, got clobbered in the midterms. He might have added Bush (2006), Obama (2010 and 2014) and Trump (2018). But Biden certainly likes the Roosevelt analogy, as Axios reported in describing a private session with such sympathetic historians as Doris Kearns Goodwin, Jon Meacham, Michael Beschloss, Eddie Glaude, Walter Isaacson and Michael Eric Dyson. ""In these early days, Biden’s presidency has been less a transformation than a continuation of the partisan stalemate that has existed since the end of the Cold War,"" Continetti writes. ""Parties win elections, misread electoral victories as ideological endorsements, overreach, and pay for it at the polls."" We’re still in the first inning, though obviously, it would take only a handful of seats in the House and one in the Senate to flip control. No one knows how Biden will handle crises to come, just as Trump was optimistic in 2020 before the virus struck. Perhaps Biden is trying to get everything done at once because he knows that political popularity, and legislative advantage, can be fleeting."
